killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
S12K,Minato27,3.0,155543.9,457965.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,18.533333333333335,Player 1382,17.0,154764.2,456084.8
Groza,G_Force,6.0,210091.3,468102.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,23.65,Player 1383,8.0,211251.7,467046.2
Down and Out,76SamF,19.0,459471.8,630489.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.5,Player 1384,42.0,459340.8,630234.4
Down and Out,Lizurd,9.0,375253.8,418644.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,14.616666666666667,Player 1385,22.0,375729.4,418740.8
SKS,76SamF,19.0,459427.0,629730.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.5,Player 1386,42.0,459522.3,629514.9
AKM,Hiten1215,3.0,202469.3,289579.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,6.016666666666667,Player 1387,31.0,206692.6,291846.6
Micro UZI,SpecOpGfizz,32.0,426638.2,641151.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.9,Player 1388,41.0,426763.5,641131.0
Down and Out,Minato27,3.0,155848.5,457768.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,18.533333333333335,Player 1389,17.0,154691.5,456626.5
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,13.8,Player 1390,32.0,0.0,0.0
Mini 14,Westifer,4.0,354567.3,571199.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,15.166666666666666,Player 1391,20.0,355340.8,572379.3
SCAR-L,Braze_It,32.0,434871.6,639809.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,4.416666666666667,Player 1392,33.0,435187.3,640196.4
AKM,itsNikkEdwards,1.0,138070.6,451772.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,31.75,Player 1393,3.0,142696.0,452160.7
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,25.3,Player 1394,6.0,199566.8,461790.3
M16A4,sdTWTbs,18.0,573272.9,134819.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,3.55,Player 1395,37.0,572964.6,135083.6
S686,Braze_It,32.0,427485.8,636370.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.8166666666666667,Player 1396,41.0,426731.7,637063.6
SCAR-L,FaZe_Carl,4.0,211206.5,503884.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,21.35,Player 1397,11.0,210395.3,503406.2
S1897,Manstein-g,20.0,618352.3,618786.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,2.05,Player 1398,32.0,618126.6,619465.9
UMP9,LaiziQFdefudimo,20.0,607393.2,603830.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,7.85,Player 1399,28.0,606462.4,601381.3
Down and Out,Hiten1215,3.0,142862.0,450664.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,32.78333333333333,Player 1400,2.0,142304.1,450233.5
S12K,r165200bb,33.0,437321.9,639631.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,3.816666666666667,Player 1401,32.0,437960.4,639522.1
AKM,itsNikkEdwards,1.0,70217.3,492626.0,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,19.533333333333335,Player 1402,14.0,69981.5,492563.1
SKS,jjjjjjaaaaa,19.0,460580.1,628663.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.95,Player 1403,40.0,463678.3,627405.4
SCAR-L,FaZe_Carl,4.0,351742.5,568398.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,15.733333333333333,Player 1404,19.0,367124.6,584422.8
Down and Out,blaxfire,5.0,326603.9,391947.4,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,19.216666666666665,Player 1405,15.0,326889.2,392433.7
S1897,Swomps,7.0,624293.2,378854.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,4.333333333333333,Player 1406,34.0,624638.8,377714.5
Down and Out,HanSwoleOh,7.0,623872.8,378332.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,4.333333333333333,Player 1407,34.0,623216.8,378330.6
SKS,HanSwoleOh,7.0,258355.8,560218.0,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,19.016666666666666,Player 1408,16.0,265029.4,564482.8
SKS,jjjjjjaaaaa,19.0,459051.2,642333.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,2.7333333333333334,Player 1409,39.0,460846.0,644207.9
Mini 14,Strajik,5.0,331697.8,386311.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,16.95,Player 1410,18.0,328469.8,392033.9
Punch,UmTiLL,40.0,459817.8,629419.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.8166666666666667,Player 1411,19.0,459801.1,629331.8
Falling,G_Force,6.0,352860.2,467503.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,15.083333333333334,Player 1412,21.0,352888.2,467900.5
Kar98k,jjjjjjaaaaa,19.0,457221.8,644404.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,6.416666666666667,Player 1413,30.0,463781.3,644509.7
Falling,G_Force,6.0,352978.8,467349.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,15.083333333333334,Player 1414,21.0,352727.8,467356.8
Down and Out,Braze_It,32.0,435568.8,639917.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,4.416666666666667,Player 1415,33.0,435958.8,640316.3
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,13.166666666666666,Player 1416,39.0,0.0,0.0
Mini 14,Westifer,4.0,345031.3,559228.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,13.916666666666666,Player 1417,20.0,354505.2,571891.9
Down and Out,Swomps,7.0,256327.9,563063.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,19.016666666666666,Player 1418,16.0,257840.0,564211.3
M16A4,DeadlyAyrab,15.0,325690.1,397803.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,18.2,Player 1419,18.0,328151.0,392968.8
AKM,xiaolangqi,30.0,466549.4,642100.4,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.9666666666666666,Player 1420,39.0,465845.8,641276.3
S12K,Lizurd,9.0,376087.8,419248.7,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,14.616666666666667,Player 1421,22.0,376717.2,419223.3
Mini 14,BIGSEX,1.0,181097.7,451298.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,20.166666666666668,Player 1422,12.0,182795.0,446665.8
Mini 14,Strajik,5.0,327423.7,390841.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,19.216666666666665,Player 1423,15.0,327699.2,394393.9
M416,aLinqqqqq,18.0,577393.1,131823.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,3.9833333333333334,Player 1424,35.0,578447.5,131152.8
S12K,Minato27,3.0,198994.5,287022.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,5.45,Player 1425,31.0,198250.0,287050.8
UMP9,DrUnKjN_bUm,27.0,414624.6,481672.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,7.5,Player 1426,29.0,414908.9,480490.3
Down and Out,FaZe_Carl,4.0,211035.1,504031.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,21.35,Player 1427,11.0,210382.5,503847.0
SKS,76SamF,19.0,460323.2,628665.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1.6166666666666667,Player 1428,40.0,462354.5,626858.1
M16A4,aLinqqqqq,18.0,574090.3,134144.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,3.5,Player 1429,35.0,574827.6,134204.7
Falling,Westifer,4.0,346164.2,559256.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,9.866666666666667,Player 1430,14.0,365300.7,557561.5
S686,pvtmartinmartin,17.0,169810.4,292142.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,5.133333333333334,Player 1431,12.0,169571.3,292538.4
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,13.15,Player 1432,42.0,0.0,0.0
AKM,jjjjjjaaaaa,19.0,460757.6,644124.4,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,4.433333333333334,Player 1433,30.0,463153.8,644338.4
Down and Out,LaiziQFdefudimo,20.0,609330.7,603309.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,7.85,Player 1434,28.0,605519.6,598332.0
AKM,blaxfire,5.0,326612.1,392129.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,19.533333333333335,Player 1435,13.0,321176.4,395913.7
M416,uknowhu,20.0,184749.8,303938.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,10.516666666666667,Player 1436,22.0,183851.7,304120.8
SCAR-L,JXJWFHN,2.0,161824.7,278234.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,5.116666666666666,Player 1437,23.0,162378.7,277312.6
SCAR-L,uknowhu,20.0,210179.3,283321.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,4.366666666666666,Player 1438,28.0,210438.7,282405.8
Down and Out,play301,4.0,144406.0,440734.0,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,26.166666666666668,Player 1439,5.0,142856.3,448928.9
M416,play301,4.0,145810.3,440095.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,25.666666666666668,Player 1440,5.0,143029.0,448829.8
S12K,ztao802388,24.0,448017.2,620842.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,2.9166666666666665,Player 1441,30.0,447762.3,621061.7
M416,XMTV840,19.0,436587.6,638303.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.433333333333333,Player 1442,29.0,436004.6,638215.5
SCAR-L,Pn_King,1.0,122676.3,404156.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,23.783333333333335,Player 1443,2.0,167343.0,379584.3
S1897,Acutepigzzz,15.0,338897.4,534978.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,8.9,Player 1444,29.0,337510.3,537630.6
M249,TLmain,28.0,336713.7,539049.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,9.966666666666667,Player 1445,15.0,336678.5,536708.4
SCAR-L,zzZ929156389,17.0,183396.3,307761.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,11.85,Player 1446,20.0,187998.7,305778.0
M416,XMTV840,19.0,435936.8,638030.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.3666666666666667,Player 1447,29.0,436610.9,638011.0
SKS,JXJWFHN,2.0,170835.6,376376.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,22.716666666666665,Player 1448,3.0,194915.9,365303.3
AKM,qijwbb,13.0,445403.1,626903.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1.5,Player 1449,29.0,445003.0,624288.8
S1897,Yaze1127,27.0,112298.9,135887.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,4.016666666666667,Player 1450,17.0,112225.5,135791.3
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,18.833333333333332,Player 1451,28.0,0.0,0.0
AKM,Irongulince,21.0,381104.5,476814.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.8666666666666667,Player 1452,11.0,381971.2,476591.7
Vector,juninining,29.0,418774.3,640365.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1.6666666666666667,Player 1453,16.0,419027.9,640554.6
SCAR-L,Pn_King,1.0,107520.9,436143.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,26.7,Player 1454,3.0,132009.2,425771.5
SCAR-L,JXJWFHN,2.0,163858.1,290030.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,10.566666666666666,Player 1455,22.0,163573.9,290106.7
SCAR-L,Pn_King,1.0,107601.3,436136.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,26.166666666666668,Player 1456,5.0,148288.5,448345.6
Down and Out,zhouyiBB,17.0,179576.1,306768.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,11.85,Player 1457,20.0,184710.0,304147.3
SCAR-L,Pn_King,1.0,107558.0,436177.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,26.5,Player 1458,3.0,132242.0,425977.6
Down and Out,Pn_King,1.0,235879.0,519161.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,11.716666666666667,Player 1459,21.0,233965.9,517903.1
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,19.433333333333334,Player 1460,23.0,0.0,0.0
M16A4,zhouyiBB,17.0,112503.6,135428.0,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,4.8,Player 1461,27.0,112594.6,135495.3
S1897,RuijunSun,15.0,336289.6,535592.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,9.233333333333333,Player 1462,29.0,337232.6,537603.9
UMP9,Monologue93,3.0,214733.0,246681.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,14.0,Player 1463,18.0,214481.5,246281.1
SKS,fuermol,29.0,440901.9,638123.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,2.5,Player 1464,26.0,440833.1,638020.4
SCAR-L,Pn_King,1.0,126676.1,467875.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,20.466666666666665,Player 1465,10.0,133666.9,495558.3
S1897,Shine99,17.0,112515.6,135713.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.8333333333333335,Player 1466,27.0,112658.9,135910.7
Kar98k,dabuguolili,19.0,438028.1,623106.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,6.366666666666666,Player 1467,24.0,439455.0,629014.4
S1897,MuQing-3254,7.0,362231.8,412706.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,4.383333333333334,Player 1468,25.0,362547.6,412949.2
Grenade,Acutepigzzz,15.0,335211.4,528520.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,18.566666666666666,Player 1469,15.0,335211.4,528520.9
SCAR-L,gon_bu_cu,7.0,365299.5,418650.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,5.766666666666667,Player 1470,25.0,367255.9,419959.9
Down and Out,challengeliu,10.0,344514.5,559119.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,12.266666666666667,Player 1471,19.0,344848.5,559186.6
M416,itzschizophrenia,22.0,194324.7,300729.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,7.25,Player 1472,20.0,194126.4,300571.7
SCAR-L,soulgraud,3.0,194210.9,397149.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,23.733333333333334,Player 1473,7.0,194706.4,396032.5
Micro UZI,MuQing-3254,7.0,361349.1,413962.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,5.166666666666667,Player 1474,25.0,361057.9,414657.7
S1897,Shine99,17.0,110589.2,135885.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.2666666666666666,Player 1475,27.0,111032.6,136189.2
Down and Out,zhouyiBB,17.0,112256.7,135377.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,4.8,Player 1476,27.0,112895.9,135270.2
AKM,Irongulince,21.0,380498.5,475262.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.55,Player 1477,11.0,380502.0,476553.9
SCAR-L,Pn_King,1.0,125601.2,464481.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,19.7,Player 1478,11.0,136415.0,463248.8
Punch,XMTV840,19.0,436484.0,637996.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,3.6166666666666667,Player 1479,29.0,0.0,0.0
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,24.966666666666665,Player 1480,6.0,130683.8,460925.1
UMP9,Pn_King,1.0,235599.0,519627.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,11.716666666666667,Player 1481,21.0,232813.8,519135.9
M16A4,challengeliu,10.0,344577.8,559069.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,12.266666666666667,Player 1482,19.0,345031.3,558891.3
UMP9,Monologue93,3.0,198517.0,396870.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,23.3,Player 1483,7.0,197041.4,395374.9
AKM,benhoo666,18.0,201837.3,238113.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,9.0,Player 1484,23.0,201675.9,238321.9
Tommy Gun,Wanananananan,18.0,200414.1,235543.0,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,6.783333333333333,Player 1485,23.0,199982.3,236263.0
SCAR-L,Pn_King,1.0,126663.4,467877.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,20.366666666666667,Player 1486,10.0,133589.0,495897.5
Down and Out,JXJWFHN,2.0,167034.3,293124.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,10.966666666666667,Player 1487,22.0,170666.6,292863.7
Down and Out,JXJWFHN,2.0,181426.5,287162.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,14.316666666666666,Player 1488,17.0,186538.3,301012.9
SCAR-L,Pn_King,1.0,126440.1,461675.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,21.0,Player 1489,9.0,147069.0,463555.6
SKS,fuermol,29.0,440009.6,638205.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,2.8,Player 1490,29.0,440069.2,637992.0
Micro UZI,gon_bu_cu,7.0,363090.9,416491.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,5.416666666666667,Player 1491,25.0,363349.6,416480.3
